names,category,weight
oczzdg,Fy,0.5
ycuaio,Fr,0.5
hbvovu,Fy,0.5
zvzquz,Ot,0.5
gjapjf,Sp,0.5
mtgpca,Fr,0.5
lgherx,Ot,0.5
bstitd,Ot,0.5
ifjzrc,Fr,0.5
avtnnx,Ot,0.5
wceykl,Fy,0.5
fgmkcm,Fy,0.5
qntrvb,Fr,0.5
sigtzr,Fr,0.5
zzyrih,Ot,0.5
himgcd,Fr,0.5
jzxvmi,Fr,0.5
gkxmca,St,1.0
gfvfms,Fr,0.5
sumllt,Fr,0.5
feznbw,Fy,0.5
cnllcr,Fr,0.5
tshzzf,Fy,0.5
qquejj,Ot,0.5
xepycl,Fy,0.5
rrgobk,Fr,0.5
qvjtus,Ot,0.5
sctzdd,Fy,0.5
exjvjz,St,1.0
bekshe,Fy,0.5
pjfmpa,Fy,0.5
qzkmgv,Fr,0.5
mdqqus,Fr,0.5
ruriih,Ot,0.5
axwhnt,Ot,0.5
tdnecm,Ot,0.5
lxkpwk,Ot,0.5
ydhvvq,Ot,0.5
dionrl,Fy,0.5
drfhrk,Fr,0.5
ulhvic,Fr,0.5
tufvll,Ot,0.5
jjsfkg,Ot,0.5
ggrljz,Fy,0.5
qrtpvu,St,1.0
aemxnm,Ot,0.5
vcivzf,Fr,0.5
fzzmit,Ot,0.5
ctdfyy,Ot,0.5
wqdhan,Fy,0.5
nqffsf,Fy,0.5
bcmrfl,Ot,0.5
dqjdlt,Ot,0.5
rzlfmu,Fr,0.5
ximqlx,Ot,0.5
uptshz,Fy,0.5
yciwov,Ot,0.5
clmjtn,Fy,0.5
krqdwy,Fy,0.5
udvhsp,Ot,0.5
hvvvwi,Fr,0.5
oidcpv,Ot,0.5
lwhqwq,Ot,0.5
ctjhhw,Fr,0.5
bfkucy,Fr,0.5
eemixo,Ot,0.5
fjtfxz,Fy,0.5
ezfnaz,Ot,0.5
eaimuy,Fy,0.5
bjbcpv,Ot,0.5
hbjusz,Fr,0.5
gfomap,Ot,0.5
peszoo,Ot,0.5
qoelfi,Ot,0.5
urvvgd,Sp,0.5
qnozyk,Ot,0.5
vkjbjx,Ot,0.5
lmrfgx,Fy,0.5
uiyjkx,Ot,0.5
qkesub,Fr,0.5
xjvsny,Ot,0.5
rpeysx,Fr,0.5
nfqhlq,Fy,0.5
rqmvyt,Ot,0.5
kqnhtm,Ot,0.5
xjczqj,St,1.0
azprki,Fr,0.5
kpmuvd,Ot,0.5
pnshyz,Fr,0.5
ooyfes,Fy,0.5
ruzhyp,St,1.0
lixrpk,Ot,0.5
ccksfz,Ot,0.5
vzsupl,Ot,0.5
rnsuzp,Fr,0.5
fzotqh,Fy,0.5
ahyeej,Fy,0.5
xwbxpg,Ot,0.5
azefoo,Ot,0.5
xnhdkc,Fr,0.5
fsyibl,Fy,0.5
iqqeir,St,1.0
mzisad,Fy,0.5
vqzsnd,Ot,0.5
pbsznd,Fr,0.5
jxsfkn,Fy,0.5
bwnkjw,Fy,0.5
oozqal,Ot,0.5
iqllmi,Fr,0.5
qoklbn,Ot,0.5
ovahir,Fy,0.5
meocah,Fr,0.5
esdupo,Fr,0.5
pdbvdr,Fy,0.5
qwpjkm,Ot,0.5
cjkejx,Ot,0.5
xsjzzd,Ot,0.5
uspnbr,Ot,0.5
ljudpu,Fr,0.5
oibrol,Fr,0.5
uysybp,Ot,0.5
fraevz,Ot,0.5
kprfjf,Ot,0.5
jvjmff,Ot,0.5
acmlcf,Fr,0.5
yuasjd,Ot,0.5
wwbupu,Fr,0.5
kwaoqm,Ot,0.5
wivmuh,Ot,0.5
uzktrs,Ot,0.5
vbubmb,Ot,0.5
ejfxof,Fr,0.5
kjperf,Fr,0.5
cuzxxv,Ot,0.5
fcblia,Fy,0.5
stsvuu,Fy,0.5
jywzkm,Ot,0.5
nctgqx,Sp,0.5
cbbfey,Fy,0.5
dlplzo,Ot,0.5
ufkyox,Fy,0.5
rcwvux,Fy,0.5
umvnfg,Fy,0.5
kgdbuq,Ot,0.5
tvmcme,Ot,0.5
akmbvz,Ot,0.5
gnmdph,Ot,0.5
rfyykp,Ot,0.5
hpasfp,Fr,0.5
fksnqc,Ot,0.5
tjycla,Fr,0.5
cpddvb,Fy,0.5
bpewci,Ot,0.5
dguaej,Fy,0.5
gszycl,Fr,0.5
kfcnnn,Sp,0.5
nnlbcy,Fr,0.5
inoupp,Fy,0.5
onbqct,Ot,0.5
kwhbqx,Ot,0.5
bhwvkt,Ot,0.5
enibtf,Sp,0.5
yohdlj,Sp,0.5
vueltj,Fy,0.5
vozaku,Ot,0.5
nvgivl,Ot,0.5
erqvkf,Fr,0.5
xhwhkj,Ot,0.5
njqktp,Fy,0.5
mbgcur,Fr,0.5
fgtafw,Fy,0.5
tpemyc,Fr,0.5
mydtkv,Ot,0.5
gnwzqc,Fy,0.5
bzvwpw,St,1.0
mctqvj,Fy,0.5
igizjr,Ot,0.5
cwgphl,Fy,0.5
yqukhs,Fr,0.5
hturjn,Fy,0.5
pqwexk,Fr,0.5
akwnzn,Sp,0.5
sauwyj,Fr,0.5
hmdtal,Ot,0.5
evuhyk,Sp,0.5
zrsyxu,Ot,0.5
ismgkt,Ot,0.5
ihhfxf,Ot,0.5
zmqzpl,Fr,0.5
bhkbhp,St,1.0
znosww,Fr,0.5
nixfqr,Ot,0.5
yzwatm,Ot,0.5
qqjzzc,Ot,0.5
bxmcqx,Ot,0.5
rtzudi,Fy,0.5
qsaeyy,Ot,0.5
euqxga,Sp,0.5
kvlhms,St,1.0
zeaytv,Ot,0.5
pvtpaq,Fy,0.5
uiikqz,Fy,0.5
nqkisy,Fy,0.5
vttlae,Fr,0.5
tagexy,Ot,0.5
jikqih,Fr,0.5
tianhu,Ot,0.5
gjcuwo,Ot,0.5
rqfelh,Fy,0.5
rcjdar,Fr,0.5
ejtftf,Ot,0.5
fwcqaj,Ot,0.5
mhdbin,Ot,0.5
fpesvx,Ot,0.5
zsppgp,Ot,0.5
hqncfn,Ot,0.5
hutlgy,Ot,0.5
ayixhw,Sp,0.5
tykfxd,Ot,0.5
qoxklz,Ot,0.5
zdaigz,Fr,0.5
wfuvfe,Ot,0.5
nvrstx,Fy,0.5
ohdjps,Ot,0.5
xitxqk,Ot,0.5
justnx,Ot,0.5
upqopv,Sp,0.5
kkhqeq,Ot,0.5
dovgrw,Sp,0.5
zxrqpi,Fr,0.5
rzksbx,Ot,0.5
qmzkth,Fr,0.5
bhuqxy,Ot,0.5
dgnihx,Ot,0.5
eprsbz,Fy,0.5
qxeqrv,Fr,0.5
nifvsa,Ot,0.5
ggpvry,Ot,0.5
aaglds,Ot,0.5
hvpzbz,Fr,0.5
nfjiql,Fr,0.5
cxgdzn,Ot,0.5
czilcm,Ot,0.5
nvayme,Ot,0.5
yqlohc,Fr,0.5
rtxoki,Fr,0.5
gbtfof,Ot,0.5
elsomj,Ot,0.5
kmjemd,Ot,0.5
xkulsj,Ot,0.5
cgephm,Ot,0.5
bqcldq,Fy,0.5
gjpfqt,Ot,0.5
onowom,Sp,0.5
dyydfk,St,1.0
cymswx,Fr,0.5
hnfjoe,Ot,0.5
mawcpp,Ot,0.5
sygshh,Fr,0.5
ykdqvq,Fr,0.5
maryvh,Fy,0.5
osphmc,Ot,0.5
ecrjig,Fr,0.5
zwtumz,Fr,0.5
cadvaq,Fr,0.5
wdidhf,Fr,0.5
jpmjkj,Fr,0.5
qijxpc,Fr,0.5
tuyoiq,Fy,0.5
biwjur,Ot,0.5
cnjfra,Fr,0.5
ctrckg,Ot,0.5
mvywio,Ot,0.5
okviac,Fy,0.5
rvlqor,Fy,0.5
gpnhed,Fy,0.5
nakxwl,Fr,0.5
okodjk,Ot,0.5
rdpqob,Fr,0.5
mbzuui,Sp,0.5
uidrrx,Ot,0.5
oyljpx,Ot,0.5
svphii,Ot,0.5
opwhqp,Ot,0.5
xvcgxd,Ot,0.5
nnwjbr,Ot,0.5
hlylah,Ot,0.5
gpzqxu,Fy,0.5
ibipqw,Sp,0.5
lfyvbb,Fy,0.5
zvdebg,Ot,0.5
ytzaes,Ot,0.5
acnrlt,Fr,0.5
ctfebk,Fr,0.5
jtladt,Fr,0.5
jvwjtg,Fr,0.5
grnnsb,Fy,0.5
lauook,Fy,0.5
ewforv,Ot,0.5
szxpis,Ot,0.5
eshqzx,Fr,0.5
xztliw,Fy,0.5
sbmjvq,Ot,0.5
egrvvw,Sp,0.5
cgpaur,Ot,0.5
najkuc,Fy,0.5
pwzoyo,Ot,0.5
rdmquk,Fy,0.5
cdyage,Ot,0.5
kpumwl,Fr,0.5
bztcgv,Fy,0.5
afiehl,Fr,0.5
ckwpea,Fy,0.5
gsshcq,Ot,0.5
vsimso,Fr,0.5
glektg,Fr,0.5
ipvbad,Sp,0.5
lnuumf,Fy,0.5
zmazin,Fy,0.5
cfvinc,Fr,0.5
gjcsme,Ot,0.5
pnluux,Fy,0.5
cakvlh,St,1.0
bixnvs,Fr,0.5
kvrqdo,Fr,0.5
doffms,Ot,0.5
avnwvi,Ot,0.5
nwfwrw,Fr,0.5
ofjksb,Fr,0.5
jqhlwp,Fy,0.5
gprnoq,Fr,0.5
cqlwvt,Fr,0.5
ugjrax,Fr,0.5
smklxv,Fy,0.5
ogdfwk,Fy,0.5
jerfbd,Ot,0.5
rzixje,Fr,0.5
mftfyd,Ot,0.5
wxlltx,Fr,0.5
lcjuze,Fr,0.5
cesgmp,Sp,0.5
zpqdyn,Ot,0.5
baoztk,Ot,0.5
vsuyyw,Ot,0.5
hdnubl,Ot,0.5
tocsst,Fr,0.5
mjfklu,Ot,0.5
nucfvc,Fr,0.5
nckdrm,Fr,0.5
lgdthm,Fr,0.5
jcuoye,Ot,0.5
glhupc,Fr,0.5
jwwbjf,Ot,0.5
wlcqec,Fy,0.5
kpsezd,Fy,0.5
sykqow,Ot,0.5
roxwdq,Ot,0.5
zevkwq,Fr,0.5
oqtbev,Fy,0.5
ipfhvo,Ot,0.5
sjovuk,Ot,0.5
zvomqg,Fy,0.5
lgnnvv,Fr,0.5
frwnfv,Fr,0.5
itpjog,Ot,0.5
oqftoz,Fy,0.5
ythqsg,Ot,0.5
skblrh,Fr,0.5
nwsqqn,Ot,0.5
bgisbx,Ot,0.5
szqgge,Fy,0.5
fbexon,Fy,0.5
cvadyg,Ot,0.5
iejbhh,Ot,0.5
zcmtoc,Fy,0.5
mlfqnl,Fy,0.5
kqpqyk,Ot,0.5
dtonbe,Fy,0.5
arahll,Fr,0.5
lecbqb,Fr,0.5
foadxm,Fr,0.5
rmkteh,Ot,0.5
ezjnym,St,1.0
hbmomn,St,1.0
atnjnb,Fr,0.5
wxfvlj,Ot,0.5
kzzvqw,St,1.0
gwzfmg,Fr,0.5
zvnxkw,Fy,0.5
ldzhly,Fr,0.5
bkkapk,Ot,0.5
jpfikk,Fy,0.5
mvtpfa,Fr,0.5
stlgga,Fy,0.5
gcstlk,Ot,0.5
epwtzd,Fr,0.5
xpmcln,Fy,0.5
zjcyde,Ot,0.5
lkerhw,Fr,0.5
dqlqcj,Sp,0.5
ucsuep,Fy,0.5
akzzva,Fy,0.5
nsoyrm,Fy,0.5
ekjlyi,Fr,0.5
ebrsty,Ot,0.5
jqyoko,Ot,0.5
gvczbt,Ot,0.5
rnsefx,Sp,0.5
xbznfp,Sp,0.5
unonuh,Fr,0.5
sgqzun,St,1.0
plrqex,Ot,0.5
hmafyz,Ot,0.5
nfimfr,Fy,0.5
thupva,Fy,0.5
eybesk,Ot,0.5
iqrtzj,Fr,0.5
agrwqq,Fr,0.5
cimiwk,Ot,0.5
hnbdlj,Fy,0.5
envpil,Fy,0.5
mxnzty,Ot,0.5
aciezi,Ot,0.5
qogttq,Ot,0.5
kxfgii,Fr,0.5
rskeaq,Ot,0.5
lcjqcd,Fr,0.5
uggfwi,Ot,0.5
oozqac,Fr,0.5
liisfj,Fy,0.5
bhfmmh,Ot,0.5
tuuxsg,Fy,0.5
mrirpg,Ot,0.5
lwomhg,Fr,0.5
csobkm,St,1.0
vfvxux,Fr,0.5
uzadhx,Fr,0.5
uctggh,Ot,0.5
bfgqbv,Ot,0.5
xtzahg,Ot,0.5
rjvqgl,Fr,0.5
ovoquj,Ot,0.5
peclqo,Fr,0.5
jblsqb,Ot,0.5
jvwtqt,Fy,0.5
fntixc,Ot,0.5
weeqna,St,1.0
sehcur,Fy,0.5
hranqx,Ot,0.5
eazfgk,Ot,0.5
txdnkd,Ot,0.5
zxtrws,Ot,0.5
kcwokl,St,1.0
ufhkaq,Fr,0.5
nynrrj,Fy,0.5
nzlzrr,Fr,0.5
bfvbmd,Ot,0.5
yadcwi,Ot,0.5
studuk,Fr,0.5
ahhwnw,Fy,0.5
ldmcwi,Fr,0.5
eswutq,Ot,0.5
mipyax,Fr,0.5
wxmrte,Ot,0.5
nthyzu,Ot,0.5
gnkdrq,St,1.0
vyhmpo,Fr,0.5
kspaeb,Ot,0.5
pjqpku,Fr,0.5
prllnw,Fy,0.5
pwwwpe,Fr,0.5
jxpshq,Fr,0.5
aebbok,Ot,0.5
ejtaak,Ot,0.5
syrwrt,Fr,0.5
bdfanv,Fr,0.5
dcadzq,Ot,0.5
xbzxwf,Ot,0.5
vqjqrk,Fr,0.5
rdcuof,Ot,0.5
ftwdva,Ot,0.5
ovkmbd,Ot,0.5
qlpofh,Fy,0.5
jseqra,Fr,0.5
enhxtd,Ot,0.5
teewlx,Ot,0.5
tdnwhj,Ot,0.5
lpfvbq,Fr,0.5
fmsrac,Fr,0.5
wmejin,Fr,0.5
ddjkes,Ot,0.5
jxqhmx,Ot,0.5
kjfudy,Ht,1.0
tczilv,Fr,0.5
iwufat,Ot,0.5
mtejxi,Ot,0.5
tlxrjo,Ot,0.5
iahrbr,Fy,0.5
klindl,St,1.0
leiaeq,Fy,0.5
dikftz,Ot,0.5
jxcnlw,Fy,0.5
dkuspx,Ot,0.5
kspfzy,Ot,0.5
ticcpg,Ot,0.5
mblrwl,Ot,0.5
cnxepu,Ot,0.5
jcdtpx,Fr,0.5
kcfvhs,Ot,0.5
gccsny,Ot,0.5
gmofok,Fr,0.5
mmalgb,Fy,0.5
dgedvc,Fy,0.5
rsxliz,Fr,0.5
lbrgeh,Fr,0.5
jlidjf,Ot,0.5
weuhap,Fy,0.5
gwnfld,Ot,0.5
qrijyl,Fr,0.5
knxegl,Ot,0.5
vmexcm,Ot,0.5
pbmkzk,Ot,0.5
roylop,Ot,0.5
vxomal,Fr,0.5
mlwsdj,Ot,0.5
vtfbvq,Ot,0.5
bpzenn,St,1.0
zkwrqv,Ot,0.5
gpvuke,Ot,0.5
ukzxau,Sp,0.5
zkqyvs,Ot,0.5
eiqvui,Ot,0.5
hbuuii,Fr,0.5
tmdplg,Ot,0.5
prasce,Ot,0.5
uhtahf,Fr,0.5
fhkxzd,Fr,0.5
qukwgv,Ot,0.5
ohorln,Ot,0.5
fbolqh,Fr,0.5
nbovpl,Ot,0.5
qhgbbo,Ot,0.5
uhvyvj,Fy,0.5
zcxvuv,Ot,0.5
kodgzs,Ot,0.5
nrhufq,Ot,0.5
husaxk,Fy,0.5
ikngvx,St,1.0
rkdbnd,Fy,0.5
ljoijs,Ot,0.5
qkjwim,Fy,0.5
ubswju,Ot,0.5
eubjps,Ot,0.5
snuczr,Ot,0.5
yocxep,Fy,0.5
ujyamf,Fr,0.5
tjsesd,Fy,0.5
mrhvme,Fy,0.5
xupudo,Ot,0.5
idaroc,Ot,0.5
cowjnk,Ot,0.5
jugpeh,Ot,0.5
xrgdgn,Ot,0.5
olnclj,Ot,0.5
xgcfgp,Fy,0.5
hzpjwu,Fy,0.5
dehvhr,Ht,1.0
drpcuc,Fr,0.5
ywwdok,Ot,0.5
keckjm,Fr,0.5
owmazn,Ot,0.5
sezebx,Ot,0.5
ctczly,Fy,0.5
adyizn,Ot,0.5
syiqhu,Ot,0.5
wwtldb,Ot,0.5
klcucy,Ot,0.5
tzugxy,Ot,0.5
btafiu,Ot,0.5
buodrv,Ot,0.5
zivnas,Fy,0.5
dmztqm,Fy,0.5
nujziw,Ht,1.0
fkcrun,Fy,0.5
cdhrod,Ot,0.5
tziqaz,Fr,0.5
sqitpu,Ot,0.5
lnkeax,St,1.0
ykcocu,Fy,0.5
jurass,Fr,0.5
ueqirs,Fr,0.5
yklxdg,Ot,0.5
vjttvx,Fr,0.5
knyusm,Ot,0.5
drckhk,Ot,0.5
iizdry,Fy,0.5
stciem,Fy,0.5
dsyenc,Ot,0.5
uncbdz,Fr,0.5
xxstac,Ot,0.5
hfwoif,Fr,0.5
juoldc,Fr,0.5
ydywno,Ot,0.5
hjqtbx,Fr,0.5
mttqas,Ot,0.5
vikbor,Fr,0.5
oydwbr,Ot,0.5
zijqyh,Fr,0.5
unxxku,Fy,0.5
coalhq,Sp,0.5
fwehbg,Ot,0.5
wddskb,Ot,0.5
xhofgo,Fy,0.5
gopooi,Ot,0.5
uevtbn,Ot,0.5
wzhiud,Fr,0.5
rbhqzj,Ot,0.5
uhlwpk,Fr,0.5
rsyirz,Fr,0.5
ionyzr,Ot,0.5
ntrifw,Ot,0.5
umigym,Fy,0.5
ejpedl,Fr,0.5
frufyj,Ot,0.5
wohedr,Ot,0.5
xhwfxp,Fy,0.5
bwjjyt,Fr,0.5
qdqokl,Ot,0.5
vuuvbz,Ot,0.5
drtjrx,Fr,0.5
igszre,Ot,0.5
cnbwgj,Ot,0.5
faveje,Sp,0.5
ticdhc,Ot,0.5
rmszsw,Ot,0.5
pkurgy,Fr,0.5
lbglmi,Fy,0.5
jhewkh,Sp,0.5
ybrsds,Ot,0.5
djwwsw,Fr,0.5
igbuyy,Sp,0.5
znyhix,Fr,0.5
vsaprg,St,1.0
oblmvb,Sp,0.5
cfwwcc,Sp,0.5
oubion,Fr,0.5
shyaet,Fr,0.5
txhfbt,Ot,0.5
dswusj,Ot,0.5
pyzlsa,Ot,0.5
jqsnfh,Fr,0.5
qhaaau,Ot,0.5
boymct,Ot,0.5
jzhuom,Fy,0.5
iilpbl,Fr,0.5
aiplnc,Ot,0.5
qmqqoc,Fy,0.5
dlrzfe,Fy,0.5
jyqxsb,Fy,0.5
airpzl,Fy,0.5
uoiugm,Ot,0.5
uaqeaz,Ot,0.5
chwppg,Ot,0.5
odipmk,Ot,0.5
ysdyyq,Ot,0.5
mzymyr,Fy,0.5
smkdjf,Ot,0.5
xvafpe,Ot,0.5
tigjvw,Ot,0.5
xuyebi,Fy,0.5
sitygu,Fr,0.5
evqigu,Ot,0.5
nyflzl,Fy,0.5
xklbal,Fy,0.5
eyewcp,Ot,0.5
mxpbur,Ot,0.5
gpmgss,Ot,0.5
zhgbrg,Ot,0.5
npzojq,Fy,0.5
hizfwt,Ot,0.5
ejwopu,Ot,0.5
gcbxnq,Ot,0.5
rjixcp,Ot,0.5
sczblg,Fy,0.5
ymvuqq,Ot,0.5
ltmufy,Ot,0.5
yusssc,St,1.0
mpsyme,Ot,0.5
sowxoo,Fr,0.5
tjgtbo,Ot,0.5
jyvqsi,Fr,0.5
fadeue,Ht,1.0
zgrxos,Ot,0.5
cupkzs,Fy,0.5
yafxxp,Ot,0.5
xruiia,Ot,0.5
nvvmnn,Fr,0.5
dadewu,Fr,0.5
lcavbv,Ot,0.5
ulfviy,Ot,0.5
auzioy,Ot,0.5
vjmzdc,Fy,0.5
hmtgaz,Fr,0.5
pnvbjq,Ot,0.5
nyitgd,Fr,0.5
wahclp,Fy,0.5
bsdflc,Ot,0.5
aoewth,Fr,0.5
zwjfdu,Fr,0.5
dbjwdm,Fr,0.5
betfcq,Fr,0.5
zbbydh,Fr,0.5
iljtdj,Fr,0.5
beoryk,Ot,0.5
hmqjmk,Fr,0.5
tojull,Ot,0.5
iwffha,Fy,0.5
gliiva,Ot,0.5
yzpqwg,Ot,0.5
sdwjqb,Fy,0.5
lkybnu,Ot,0.5
rrddfe,Ot,0.5
pvrnyg,Ot,0.5
ahiydj,Ot,0.5
zoyfcb,Ot,0.5
wezfcf,Fy,0.5
ksukzd,Ot,0.5
vhczjp,Fy,0.5
tpvpet,Ot,0.5
kkgrit,Ot,0.5
kfhsso,Ot,0.5
sgfgto,Fy,0.5
rexumb,Fr,0.5
dhwqet,Ot,0.5
avfhfv,Ot,0.5
dmoegc,Ot,0.5
jbjhgb,Ot,0.5
toxlru,Sp,0.5
lcgyib,Fr,0.5
pbhozm,Ot,0.5
gtnrrd,Fr,0.5
rapetk,Ot,0.5
voxaav,Ot,0.5
kgnshx,Fr,0.5
qopkcq,Ot,0.5
kqtodr,Ot,0.5
vhnimx,Ot,0.5
xjujqr,Ot,0.5
ospfeh,Ot,0.5
fdeaub,Fr,0.5
fpvpwr,Ot,0.5
mramse,Fr,0.5
tuackm,Fy,0.5
lfxolc,Fr,0.5
yfulvz,Ot,0.5
jiqsoi,Ot,0.5
caxuxv,Ot,0.5
jsadtp,Ot,0.5
dgxken,Ot,0.5
uwmula,Fy,0.5
hftkwm,Ot,0.5
dhwqbz,Fr,0.5
iyqfgl,Fr,0.5
aqdhfy,Sp,0.5
sdhlsu,Ot,0.5
fazxys,Ot,0.5
xhpazx,Fy,0.5
focexx,Fy,0.5
hslhzs,Ot,0.5
zkxlmx,Ot,0.5
bnnhmw,Ot,0.5
vrowda,Ot,0.5
vfjgah,Fr,0.5
srkhwe,Ot,0.5
zfhreo,Fy,0.5
qfhevi,Ot,0.5
yiyyix,Fr,0.5
siypum,Ot,0.5
ykwxcm,Fy,0.5
mwvdzd,Fr,0.5
tvuozx,St,1.0
nactey,Fy,0.5
qlnhsk,Ot,0.5
auurmf,St,1.0
qiolrl,Ot,0.5
xqthpv,Fr,0.5
kocyuw,Fr,0.5
ikqlax,Fr,0.5
pwxpfn,Sp,0.5
lqpmzw,Ot,0.5
dnohwv,Ot,0.5
vvwypn,Fy,0.5
zuguwq,Ot,0.5
hpyeky,Ot,0.5
qxcjfb,Ot,0.5
taxitx,Fr,0.5
htlwhu,Ot,0.5
hvojtp,St,1.0
rdqevd,Ot,0.5
rwoljl,St,1.0
oneezq,Fr,0.5
qnaify,Fr,0.5
iflmjw,Fy,0.5
hcamle,Ot,0.5
zyqlib,Ot,0.5
gwsqww,Ot,0.5
puhlkf,Fy,0.5
nvynqr,Ot,0.5
iccven,Ot,0.5
oiyguj,Sp,0.5
yitsme,Ot,0.5
sbrold,Sp,0.5
ydiqqs,Ot,0.5
shmgfp,Fy,0.5
pxnfld,Fy,0.5
pzgiwk,Fy,0.5
auaydd,Ot,0.5
biuvgb,Fr,0.5
qtpavc,Ot,0.5
alzdsa,Fr,0.5
kuhqsc,Fr,0.5
wvlmxt,Ot,0.5
kdshkx,Ot,0.5
fcgyvh,St,1.0
acvqdp,Fr,0.5
uculqf,Ot,0.5
gidjhq,Ot,0.5
reegen,Sp,0.5
cfzfjj,Fr,0.5
guecth,St,1.0
jejaio,Ot,0.5
lekymp,Ot,0.5
enpzji,Fr,0.5
lwqils,Ot,0.5
rotnlz,Ot,0.5
sukugx,Fy,0.5
vlzqgp,Ot,0.5
qhyqqq,St,1.0
hggvng,Fy,0.5
teuntl,Fy,0.5
ldqrip,Fy,0.5
tuvwik,Fr,0.5
nryaca,Fy,0.5
qquxao,Ot,0.5
tpoacb,Ot,0.5
uiqwxq,Ot,0.5
qooqnz,Ot,0.5
kulpca,Ot,0.5
sqasao,Fy,0.5
ylzdig,Ot,0.5
fmonif,Fy,0.5
snkaqv,Ot,0.5
eykqwn,Ot,0.5
mppsrh,Fy,0.5
jxbsfl,Fy,0.5
nhunbr,Fr,0.5
jblkbg,Fy,0.5
dtzmok,St,1.0
ltgvcd,Fr,0.5
zuprul,Fy,0.5
qarmte,Ot,0.5
sqbcqj,Ot,0.5
hsbzfc,Ot,0.5
hbviwn,Ot,0.5
mbfadg,Ot,0.5
hnsvmu,St,1.0
ykwgfo,Ot,0.5
wbvqmf,Ot,0.5
qucjit,Ot,0.5
awicbm,Ot,0.5
xrkcrf,Ot,0.5
bgwdox,Ot,0.5
yerauo,Fy,0.5
werscj,Ot,0.5
qafgub,Fy,0.5
vgneea,Ht,1.0
slikvm,Fr,0.5
dfnsfm,Ot,0.5
wnvlkl,Ot,0.5
obsoot,Ot,0.5
twdlte,Ot,0.5
bbzwdt,Ot,0.5
izaouz,St,1.0
ucvhww,Ot,0.5
bxrwsw,Ot,0.5
zjwmjr,Ot,0.5
kcvhaw,Ot,0.5
siaihs,Fr,0.5
cuckgs,Fr,0.5
zamfyy,Fr,0.5
gvomvp,Ot,0.5
kkvrnf,Ot,0.5
kvfyrt,Ot,0.5
kgxiyt,Ot,0.5
feshey,Ot,0.5
jxkjvz,Fr,0.5
nxpjyq,Ot,0.5
zdnjty,St,1.0
pmcvrf,Fr,0.5
sodrcc,Fr,0.5
tqbvxc,Ot,0.5
oahzzw,Ot,0.5
unnrzq,Fr,0.5
deqkzh,Ot,0.5
mgfoiw,Ot,0.5
bgutao,Ot,0.5
xgocgl,Ot,0.5
zqnkqb,Fr,0.5
qnsrgn,Fr,0.5
lltexs,Fy,0.5
cfkcve,Fr,0.5
tsubpi,Fr,0.5
nnwsqv,Fy,0.5
ujzogc,Ot,0.5
ibghvd,Ot,0.5
jbwafp,Ot,0.5
aswzlj,Fy,0.5
maecwu,Ot,0.5
ecsbha,Ot,0.5
mbcsjz,Ot,0.5
cpoyov,Ot,0.5
xppasd,Ot,0.5
ukxrwx,Fy,0.5
dbiwcv,Fy,0.5
zsxbrr,Ot,0.5
nbrtol,Ot,0.5
lrkeoy,Fr,0.5
fbedpj,Ot,0.5
ypnrsq,Ot,0.5
xcklqk,Ot,0.5
dwwppd,Fr,0.5
nyfgda,Fr,0.5
dgibhh,Ot,0.5
ikkmlq,Ot,0.5
mehfgn,Ot,0.5
kgenrd,Ot,0.5
gefkzl,Fr,0.5
vuiuzg,Ot,0.5
lcptxm,Fr,0.5
syzhsl,Ot,0.5
zudasx,Ot,0.5
wdbvwd,Ot,0.5
sgmdqp,Ot,0.5
ryeskd,Ot,0.5
ltaqla,Fr,0.5
awjanz,Ot,0.5
dwfokd,Fy,0.5
sylrys,Ot,0.5
ojrehu,Sp,0.5
pszlzx,Fr,0.5
uubssx,Fr,0.5
xdpicc,Ot,0.5
sscvim,Ot,0.5
mwkvhj,Ot,0.5
vyrjis,Ot,0.5
wxssob,Fr,0.5
twfeaj,Fr,0.5
eguudp,Ot,0.5
aguqmw,Fr,0.5
opwsgw,Fr,0.5
gktxfz,Fr,0.5
ueqnbd,Ot,0.5
ouenxi,Ot,0.5
qsjdcf,Ot,0.5
tyikoy,Ot,0.5
enyaef,Fr,0.5
zyjlcv,Ot,0.5
txtwzn,Fy,0.5
npuohp,Ot,0.5
odkoyq,Fy,0.5
qwrudc,Sp,0.5
mzpmeu,Fr,0.5
ofsjmj,Ot,0.5
srzotk,Fy,0.5
nfblpj,Fr,0.5
vltdis,Fy,0.5
ejyqry,Ot,0.5
yfvddl,Fy,0.5
xbcuhc,Ot,0.5
dseojl,Ot,0.5
pjjwrd,Fr,0.5
kulxuj,Ot,0.5
mzpxqu,Fy,0.5
bmlauo,Ot,0.5
ppttmb,Ot,0.5
gsljnr,Ot,0.5
jrygia,Fr,0.5
yzcdpu,Ot,0.5
yhakks,Fr,0.5
mkbgfg,Fr,0.5
itdjbh,Ot,0.5
elsqzu,Ot,0.5
mpcrxk,St,1.0
palcrz,Ot,0.5
rmcqiu,Fr,0.5
scpllh,Fy,0.5
gnsmdm,St,1.0
urgbwh,Fr,0.5
kwpasq,Sp,0.5
reeztw,Fr,0.5
fuecga,Ot,0.5
hwvayg,Fr,0.5
avrvtf,Fy,0.5
cmijct,Fr,0.5
yyybtu,St,1.0
zoxcer,Fr,0.5
kwjfom,Ot,0.5
xdwpvi,Fr,0.5
tnyexu,Fy,0.5
